1909 (05/06/2008) 05 14 32 55 56
1910 (07/06/2008) 01 35 36 44 67
1911 (10/06/2008) 10 27 54 59 75
1912 (12/06/2008) 42 43 65 66 70
1913 (14/06/2008) 05 16 50 51 57
1914 (17/06/2008) 32 36 41 51 76
1915 (19/06/2008) 14 22 45 64 72
1916 (21/06/2008) 38 42 57 62 68
1917 (24/06/2008) 22 49 59 66 76
1918 (26/06/2008) 04 08 37 44 50
1919 (28/06/2008) 04 39 46 68 71
1920 (01/07/2008) 08 10 22 66 76
1921 (03/07/2008) 23 60 62 68 80
1922 (05/07/2008) 47 51 58 60 76
1923 (08/07/2008) 10 34 37 74 77
1924 (10/07/2008) 24 40 42 52 74
1925 (12/07/2008) 04 39 50 62 76
1926 (15/07/2008) 02 20 23 43 51
1927 (17/07/2008) 12 28 29 34 71
1928 (19/07/2008) 26 28 51 64 74
1929 (22/07/2008) 20 48 60 73 77
1930 (24/07/2008) 08 39 48 71 75
1931 (26/07/2008) 17 42 48 54 68
1932 (29/07/2008) 14 27 32 51 58
1933 (31/07/2008) 09 40 60 61 67
1934 (02/08/2008) 22 38 40 63 66
1935 (05/08/2008) 07 08 59 64 65
1936 (07/08/2008) 15 21 22 34 79
1937 (09/08/2008) 02 13 50 71 80
1938 (12/08/2008) 12 20 22 42 79
1939 (14/08/2008) 09 13 35 45 70
1940 (16/08/2008) 27 42 56 63 65
1941 (19/08/2008) 07 08 09 50 75
1942 (21/08/2008) 36 44 45 60 66
1943 (23/08/2008) 12 30 46 54 56
1944 (26/08/2008) 29 46 52 55 73
1945 (28/08/2008) 16 28 33 57 61
1946 (30/08/2008) 16 23 26 55 59
1947 (02/09/2008) 10 14 62 63 75
1948 (04/09/2008) 16 18 42 54 61
1949 (06/09/2008) 47 51 54 56 80
1950 (09/09/2008) 07 18 49 53 71
1951 (11/09/2008) 01 09 29 75 76
1952 (13/09/2008) 11 13 44 52 80
1953 (16/09/2008) 05 24 43 63 75
1954 (18/09/2008) 03 14 18 67 73
1955 (20/09/2008) 27 28 55 59 71
1956 (23/09/2008) 37 43 51 68 72
1957 (25/09/2008) 20 22 30 39 53
1958 (27/09/2008) 32 44 49 73 77
1959 (30/09/2008) 03 06 33 47 60
1960 (02/10/2008) 09 13 15 28 59
1961 (04/10/2008) 10 27 32 33 42
1962 (07/10/2008) 19 21 43 72 79
1963 (09/10/2008) 07 11 30 36 52
1964 (11/10/2008) 01 05 11 72 76
1965 (14/10/2008) 07 19 23 31 37
1966 (16/10/2008) 08 10 19 20 32
1967 (18/10/2008) 02 27 29 35 78
1968 (21/10/2008) 03 15 24 65 75
1969 (23/10/2008) 05 16 26 60 80
1970 (25/10/2008) 04 29 40 50 55
1971 (28/10/2008) 13 19 23 30 32
1972 (30/10/2008) 11 29 31 38 52
1973 (01/11/2008) 36 53 56 62 71
1974 (04/11/2008) 14 49 54 57 76
1975 (06/11/2008) 07 31 66 75 78
1976 (08/11/2008) 19 49 51 63 78
1977 (11/11/2008) 05 29 42 44 76
1978 (13/11/2008) 21 24 37 57 60
1979 (16/11/2008) 10 30 35 37 65
1980 (18/11/2008) 08 37 43 45 68
1981 (20/11/2008) 06 24 68 74 80
1982 (22/11/2008) 07 24 26 50 66
1983 (25/11/2008) 24 26 38 47 80
1984 (27/11/2008) 05 31 33 53 73
1985 (29/11/2008) 27 29 67 69 74
1986 (02/12/2008) 03 12 52 54 67
1987 (04/12/2008) 28 34 65 66 70
1988 (06/12/2008) 15 42 46 50 76
1989 (09/12/2008) 03 15 40 69 80
1990 (11/12/2008) 24 27 43 63 80
1991 (13/12/2008) 03 04 53 58 66
1992 (16/12/2008) 09 23 33 40 42
1993 (18/12/2008) 04 21 26 35 57
1994 (20/12/2008) 09 25 32 40 69
1995 (23/12/2008) 03 31 50 75 79
1996 (27/12/2008) 08 11 22 56 65
1997 (30/12/2008) 08 18 30 44 70
1998 (03/01/2009) 01 15 16 70 73
1999 (06/01/2009) 02 18 41 45 46
2000 (08/01/2009) 05 29 59 62 72
2001 (10/01/2009) 11 13 26 64 66
2002 (13/01/2009) 08 15 19 44 56
2003 (15/01/2009) 06 32 41 52 53
2004 (17/01/2009) 11 27 69 75 76
2005 (20/01/2009) 10 30 60 71 78
2006 (22/01/2009) 02 10 14 55 77
2007 (24/01/2009) 01 04 13 22 72
2008 (27/01/2009) 01 38 41 44 70
2009 (29/01/2009) 21 30 54 66 71
2010 (31/01/2009) 23 42 53 64 74
2011 (03/02/2009) 07 22 42 45 49
2012 (05/02/2009) 13 14 25 58 70
2013 (07/02/2009) 11 18 26 27 66
2014 (10/02/2009) 03 24 35 56 62
2015 (12/02/2009) 08 10 44 61 71
2016 (14/02/2009) 12 40 49 56 76
2017 (17/02/2009) 21 26 32 39 51
2018 (19/02/2009) 27 37 46 67 70
2019 (21/02/2009) 03 10 35 45 47
2020 (26/02/2009) 10 12 19 20 34
2021 (28/02/2009) 31 34 55 58 67
2022 (03/03/2009) 33 35 56 60 74
2023 (05/03/2009) 04 15 28 43 80
2024 (07/03/2009) 19 36 39 42 53
2025 (10/03/2009) 35 45 59 68 74
2026 (12/03/2009) 03 43 45 58 80
2027 (14/03/2009) 01 19 26 49 75
2028 (17/03/2009) 01 06 21 52 63
2029 (19/03/2009) 04 18 31 61 66
2030 (21/03/2009) 21 28 46 71 72
2031 (24/03/2009) 10 13 41 61 76
2032 (26/03/2009) 02 46 60 71 78
2033 (28/03/2009) 06 09 16 57 60
2034 (31/03/2009) 08 44 52 63 64
2035 (02/04/2009) 02 14 30 59 64
2036 (04/04/2009) 16 39 58 60 73
2037 (07/04/2009) 01 02 12 16 56
2038 (09/04/2009) 29 33 54 71 72
2039 (11/04/2009) 14 39 45 66 73
2040 (14/04/2009) 10 17 25 27 31
2041 (16/04/2009) 02 04 12 16 73
2042 (18/04/2009) 16 31 35 45 51
2043 (23/04/2009) 02 09 17 19 49
2044 (25/04/2009) 03 06 32 65 78
2045 (28/04/2009) 02 07 47 54 72
2046 (30/04/2009) 20 29 49 72 74
2047 (02/05/2009) 04 30 43 50 62
2048 (05/05/2009) 05 12 38 72 77
2049 (07/05/2009) 27 40 44 58 76
2050 (09/05/2009) 14 27 30 32 50
2051 (12/05/2009) 16 45 61 75 76
2052 (14/05/2009) 17 37 40 63 79
2053 (16/05/2009) 16 24 38 39 77
2054 (19/05/2009) 11 29 30 34 66
2055 (21/05/2009) 20 39 48 64 65
2056 (23/05/2009) 05 40 43 65 72
2057 (26/05/2009) 11 23 41 42 77
2058 (28/05/2009) 11 17 48 52 77
2059 (30/05/2009) 04 07 60 68 72
2060 (02/06/2009) 15 16 40 51 69
2061 (04/06/2009) 20 36 44 52 63
2062 (06/06/2009) 09 10 22 34 72
2063 (09/06/2009) 01 04 08 70 79
2064 (13/06/2009) 08 20 38 71 79
2065 (16/06/2009) 03 10 11 13 28
2066 (18/06/2009) 08 29 45 51 72
2067 (20/06/2009) 15 18 58 59 60
2068 (23/06/2009) 18 41 45 68 72
2069 (25/06/2009) 05 07 25 36 63
2070 (27/06/2009) 03 35 52 53 66
2071 (30/06/2009) 13 14 53 54 64
2072 (02/07/2009) 17 32 34 48 76
2073 (04/07/2009) 40 55 73 75 78
2074 (07/07/2009) 07 23 30 50 79
2075 (09/07/2009) 11 28 33 49 52
2076 (11/07/2009) 19 20 55 60 74
2077 (14/07/2009) 02 42 46 50 78
2078 (16/07/2009) 09 13 41 58 60
2079 (18/07/2009) 04 11 30 34 62
2080 (21/07/2009) 03 06 30 47 72
2081 (23/07/2009) 16 17 48 73 80
2082 (25/07/2009) 07 20 25 36 73
2083 (28/07/2009) 02 13 22 34 61
2084 (30/07/2009) 15 47 51 68 72
2085 (01/08/2009) 01 27 30 40 71
2086 (04/08/2009) 15 45 63 64 66
2087 (06/08/2009) 10 33 59 60 80
2088 (08/08/2009) 42 47 52 69 70
2089 (11/08/2009) 31 34 54 56 71
2090 (13/08/2009) 23 44 45 51 68
2091 (15/08/2009) 01 02 04 09 67
2092 (18/08/2009) 14 28 48 67 69
2093 (20/08/2009) 07 11 46 53 55
2094 (22/08/2009) 04 56 57 62 65
2095 (25/08/2009) 26 34 37 44 45
2096 (27/08/2009) 03 51 54 55 57
2097 (29/08/2009) 37 40 43 50 58
2098 (01/09/2009) 07 13 17 32 61
2099 (03/09/2009) 01 27 32 57 77
2100 (05/09/2009) 04 06 07 62 74
2101 (08/09/2009) 09 42 60 72 79
2102 (10/09/2009) 05 11 35 44 78
2103 (12/09/2009) 01 05 08 25 80
2104 (15/09/2009) 09 28 36 41 79
2105 (17/09/2009) 02 20 27 56 61
2106 (19/09/2009) 41 55 62 75 80
2107 (22/09/2009) 14 61 62 64 72
2108 (24/09/2009) 47 51 61 62 75
2109 (26/09/2009) 13 33 40 57 69
2110 (29/09/2009) 10 12 52 65 70
2111 (01/10/2009) 17 49 50 51 78
2112 (03/10/2009) 49 61 64 71 75
2113 (05/10/2009) 01 04 20 58 74
2114 (06/10/2009) 20 21 64 74 76
2115 (07/10/2009) 07 21 60 72 75
2116 (08/10/2009) 16 18 26 37 80
2117 (09/10/2009) 19 35 45 60 77
2118 (10/10/2009) 14 17 21 25 42
2119 (13/10/2009) 16 44 46 51 66
2120 (14/10/2009) 02 13 20 38 50
2121 (15/10/2009) 09 25 37 40 70
2122 (16/10/2009) 07 19 40 63 80
2123 (17/10/2009) 12 22 31 36 77
2124 (19/10/2009) 27 44 54 70 73
2125 (20/10/2009) 04 06 11 56 67
2126 (21/10/2009) 02 47 58 66 68
2127 (22/10/2009) 05 26 27 46 59
2128 (23/10/2009) 09 17 46 47 72
2129 (25/10/2009) 16 48 53 61 74
2130 (26/10/2009) 06 37 41 52 55
2131 (27/10/2009) 13 35 60 63 73
2132 (28/10/2009) 03 13 22 39 69
2133 (29/10/2009) 14 22 38 39 80
2134 (30/10/2009) 13 21 64 66 80
2135 (31/10/2009) 07 10 40 45 49
2136 (03/11/2009) 03 20 45 58 68
2137 (04/11/2009) 09 13 58 69 72
2138 (05/11/2009) 19 52 56 70 74
2139 (06/11/2009) 46 53 72 77 79
2140 (07/11/2009) 05 22 52 62 67
2141 (09/11/2009) 13 15 21 52 72
2142 (10/11/2009) 06 28 34 44 60
2143 (11/11/2009) 01 20 51 62 74
2144 (12/11/2009) 06 07 09 53 67
2145 (13/11/2009) 06 08 37 46 53
2146 (14/11/2009) 04 15 35 42 46
2147 (16/11/2009) 07 29 40 41 53
2148 (17/11/2009) 10 21 38 57 59
2149 (18/11/2009) 06 38 42 60 67
2150 (19/11/2009) 15 28 49 61 80
2151 (20/11/2009) 22 41 58 60 78
2152 (21/11/2009) 01 18 20 50 70
2153 (25/11/2009) 29 36 44 54 59
2154 (25/11/2009) 07 68 71 74 76
2155 (25/11/2009) 08 18 34 35 67
2156 (26/11/2009) 02 10 32 43 77
2157 (27/11/2009) 02 04 39 72 73
2158 (28/11/2009) 10 14 29 47 65
2159 (30/11/2009) 16 30 34 43 51
2160 (01/12/2009) 03 22 63 68 74
2161 (02/12/2009) 49 59 68 75 77
2162 (03/12/2009) 02 18 35 50 54
2163 (04/12/2009) 05 15 17 42 60
2164 (05/12/2009) 22 41 48 71 76
2165 (07/12/2009) 16 45 46 50 77
2166 (08/12/2009) 22 25 28 37 56
2167 (09/12/2009) 03 04 12 70 78
2168 (10/12/2009) 01 32 38 53 77
2169 (11/12/2009) 15 25 26 30 78
2170 (12/12/2009) 01 31 39 48 56
2171 (14/12/2009) 21 52 60 68 73
2172 (15/12/2009) 13 24 61 62 78
2173 (16/12/2009) 20 48 52 79 80
2174 (17/12/2009) 02 04 30 37 44
2175 (18/12/2009) 05 22 27 47 73
2176 (19/12/2009) 25 42 44 64 69
2177 (21/12/2009) 01 52 59 69 72
2178 (22/12/2009) 10 45 61 62 80
2179 (23/12/2009) 01 04 17 54 55
2180 (24/12/2009) 05 20 26 59 61
2181 (26/12/2009) 07 45 62 63 69
2182 (28/12/2009) 10 34 58 75 80
2183 (29/12/2009) 16 39 50 70 76
2184 (30/12/2009) 02 03 16 18 63
2185 (31/12/2009) 04 15 20 64 80
2186 (02/01/2010) 24 25 48 52 79
2187 (04/01/2010) 04 25 35 44 62
2188 (05/01/2010) 08 12 26 36 59
2189 (06/01/2010) 22 36 41 68 77
2190 (07/01/2010) 20 40 57 70 79
2191 (08/01/2010) 16 29 32 39 70
2192 (09/01/2010) 23 24 32 42 73
2193 (11/01/2010) 10 19 41 47 54
2194 (12/01/2010) 02 05 19 31 62
2195 (13/01/2010) 19 22 29 30 32
2196 (14/01/2010) 17 20 41 64 76
2197 (15/01/2010) 01 03 04 33 49
2198 (16/01/2010) 06 17 66 67 75
2199 (18/01/2010) 10 12 51 65 71
2200 (19/01/2010) 03 09 37 64 68
2201 (20/01/2010) 33 43 45 65 72
2202 (21/01/2010) 17 37 68 74 80
2203 (22/01/2010) 01 13 42 56 65
2204 (23/01/2010) 02 18 41 68 70
2205 (25/01/2010) 04 25 50 59 72
2206 (26/01/2010) 01 03 28 48 69
2207 (27/01/2010) 05 10 19 29 50
2208 (28/01/2010) 09 17 44 50 63
2209 (29/01/2010) 01 28 50 63 74
2210 (30/01/2010) 12 33 34 40 67
2211 (01/02/2010) 06 49 51 54 56
2212 (02/02/2010) 13 20 31 62 79
2213 (03/02/2010) 15 43 68 74 75
2214 (04/02/2010) 10 14 15 63 73
2215 (05/02/2010) 29 40 41 57 70
2216 (06/02/2010) 08 09 33 39 51
2217 (08/02/2010) 09 18 27 51 56
2218 (09/02/2010) 09 21 39 47 75
2219 (10/02/2010) 14 30 51 53 71
2220 (11/02/2010) 12 31 42 46 56
2221 (12/02/2010) 14 19 30 72 76
2222 (13/02/2010) 06 09 19 46 67
2223 (17/02/2010) 06 13 39 43 65
2224 (18/02/2010) 10 14 37 61 74
2225 (19/02/2010) 03 04 12 13 68
2226 (20/02/2010) 29 45 53 72 80
2227 (22/02/2010) 01 03 39 53 59
2228 (23/02/2010) 13 19 34 69 77
2229 (24/02/2010) 02 08 20 24 69
2230 (25/02/2010) 12 42 43 76 79
2231 (26/02/2010) 06 16 31 50 56
2232 (27/02/2010) 09 33 60 70 75
2233 (01/03/2010) 18 53 59 67 79
2234 (02/03/2010) 08 29 39 59 73
2235 (03/03/2010) 07 11 41 49 59
2236 (04/03/2010) 13 18 37 46 47
2237 (05/03/2010) 19 20 30 55 78
2238 (06/03/2010) 18 20 25 47 68
2239 (08/03/2010) 01 03 31 37 42
2240 (09/03/2010) 39 46 54 55 76
2241 (10/03/2010) 06 14 37 54 62
2242 (12/03/2010) 40 43 46 66 71
2243 (12/03/2010) 36 42 51 71 78
2244 (13/03/2010) 17 36 37 41 43
2245 (15/03/2010) 04 36 53 73 79
2246 (16/03/2010) 04 08 26 55 75
2247 (17/03/2010) 14 32 38 51 60
2248 (18/03/2010) 11 14 24 76 79
2249 (19/03/2010) 07 35 54 59 71
2250 (20/03/2010) 27 41 67 71 72
2251 (22/03/2010) 25 33 44 61 75
2252 (23/03/2010) 19 32 43 50 52
2253 (24/03/2010) 01 14 15 23 30
2254 (25/03/2010) 43 50 55 79 80
2255 (26/03/2010) 02 23 37 58 72
2256 (27/03/2010) 15 26 58 62 79
2257 (29/03/2010) 05 10 11 47 65
2258 (30/03/2010) 06 16 21 48 80
2259 (31/03/2010) 06 09 21 37 47
2260 (01/04/2010) 03 39 74 75 78
2261 (03/04/2010) 35 40 43 55 69
2262 (05/04/2010) 05 10 36 50 60
2263 (06/04/2010) 06 25 31 71 75
2264 (07/04/2010) 02 10 38 49 73
2265 (08/04/2010) 13 19 27 30 44
2266 (09/04/2010) 06 15 26 28 60
2267 (10/04/2010) 18 24 29 66 77
2268 (12/04/2010) 11 22 27 40 78
2269 (13/04/2010) 11 23 29 31 44
2270 (14/04/2010) 09 27 37 67 76
2271 (15/04/2010) 43 44 48 69 70
2272 (16/04/2010) 12 22 33 40 56
2273 (17/04/2010) 03 37 42 54 70
2274 (19/04/2010) 19 31 44 62 65
2275 (20/04/2010) 23 28 40 49 73
2276 (22/04/2010) 28 41 58 60 79
2277 (23/04/2010) 04 23 24 25 31
2278 (24/04/2010) 06 11 15 25 48
2279 (26/04/2010) 51 53 75 77 80
2280 (27/04/2010) 24 26 28 48 68
2281 (28/04/2010) 33 41 52 56 75
2282 (29/04/2010) 44 57 71 76 79
2283 (30/04/2010) 02 05 15 36 62
2284 (03/05/2010) 05 28 39 75 80
2285 (04/05/2010) 22 29 66 69 77
2286 (05/05/2010) 02 53 57 71 77
2287 (06/05/2010) 14 21 69 70 79
2288 (07/05/2010) 07 09 22 24 80
2289 (08/05/2010) 08 38 40 63 78
2290 (10/05/2010) 02 10 13 55 58
2291 (11/05/2010) 02 06 39 59 73
2292 (12/05/2010) 44 51 54 55 75
2293 (13/05/2010) 13 29 31 39 44
2294 (14/05/2010) 09 20 26 36 54
2295 (15/05/2010) 11 13 20 33 67
2296 (17/05/2010) 12 27 36 47 62
2297 (18/05/2010) 09 27 59 62 74
2298 (19/05/2010) 10 53 61 68 74
2299 (20/05/2010) 08 10 14 47 48
2300 (21/05/2010) 05 12 25 54 62
2301 (22/05/2010) 02 06 54 73 76
2302 (24/05/2010) 10 32 33 39 69
2303 (25/05/2010) 06 57 68 69 80
2304 (26/05/2010) 18 31 57 79 80
2305 (27/05/2010) 08 35 61 67 68
2306 (28/05/2010) 12 45 69 71 77
2307 (29/05/2010) 15 29 36 75 80
2308 (31/05/2010) 17 20 29 46 79
2309 (01/06/2010) 06 20 57 63 66
2310 (02/06/2010) 15 16 34 42 43
2311 (04/06/2010) 18 27 50 63 64
2312 (05/06/2010) 02 09 37 66 67
2313 (07/06/2010) 31 35 41 66 75
2314 (08/06/2010) 07 23 49 58 65
2315 (09/06/2010) 01 08 15 23 57
2316 (10/06/2010) 31 37 62 73 77
2317 (11/06/2010) 21 28 29 51 58
2318 (12/06/2010) 11 23 29 62 70
2319 (14/06/2010) 15 18 23 34 60
2320 (15/06/2010) 06 43 44 57 80
2321 (16/06/2010) 19 55 66 67 78
2322 (17/06/2010) 08 13 14 33 59
2323 (18/06/2010) 11 37 55 62 68
2324 (19/06/2010) 10 17 23 45 68
2325 (21/06/2010) 03 10 13 37 80
2326 (22/06/2010) 09 14 28 56 62
2327 (23/06/2010) 11 12 26 29 77
2328 (24/06/2010) 08 24 31 39 72
2329 (25/06/2010) 31 33 63 67 72
2330 (26/06/2010) 01 17 22 38 67
2331 (28/06/2010) 38 53 69 75 78
2332 (29/06/2010) 17 21 25 44 75
2333 (30/06/2010) 06 35 40 53 65
2334 (01/07/2010) 01 05 15 27 44
2335 (02/07/2010) 07 19 72 75 78
2336 (03/07/2010) 14 17 39 45 76
2337 (05/07/2010) 42 44 58 62 70
2338 (06/07/2010) 18 21 52 60 72
2339 (07/07/2010) 06 07 10 38 48
2340 (08/07/2010) 04 14 15 29 36
2341 (09/07/2010) 05 06 10 26 64
2342 (10/07/2010) 04 32 43 44 52
2343 (12/07/2010) 13 33 39 57 64
2344 (13/07/2010) 24 34 45 74 78
2345 (14/07/2010) 31 43 46 55 77
2346 (15/07/2010) 05 18 37 39 58
2347 (16/07/2010) 07 56 62 64 75
2348 (17/07/2010) 32 48 51 54 70
2349 (19/07/2010) 09 25 26 31 40
2350 (20/07/2010) 04 19 27 33 55
2351 (21/07/2010) 08 12 48 52 60
2352 (22/07/2010) 25 30 32 68 75
2353 (23/07/2010) 02 13 39 56 72
2354 (24/07/2010) 09 18 25 65 72
2355 (26/07/2010) 18 36 49 65 79
2356 (27/07/2010) 03 17 36 37 45
2357 (28/07/2010) 01 07 19 40 53
2358 (29/07/2010) 11 39 44 49 71
2359 (30/07/2010) 05 40 42 53 57
2360 (31/07/2010) 10 26 28 61 71
2361 (02/08/2010) 10 29 42 63 80
2362 (03/08/2010) 10 28 51 54 68
2363 (04/08/2010) 11 49 58 73 79
2364 (05/08/2010) 12 18 34 57 74
2365 (06/08/2010) 41 47 64 66 72
2366 (07/08/2010) 04 17 38 40 49
2367 (09/08/2010) 07 11 41 49 68
2368 (10/08/2010) 01 20 54 59 71
2369 (11/08/2010) 19 30 41 56 64
2370 (12/08/2010) 34 71 75 76 78
2371 (13/08/2010) 12 25 30 55 80
2372 (14/08/2010) 03 05 37 40 48
2373 (16/08/2010) 15 34 40 42 52
2374 (17/08/2010) 08 16 58 63 72
2375 (18/08/2010) 14 19 23 68 69
2376 (19/08/2010) 10 37 43 48 74
2377 (20/08/2010) 05 33 38 58 78
2378 (21/08/2010) 01 04 44 57 66
2379 (23/08/2010) 25 28 34 43 56
2380 (24/08/2010) 16 23 25 38 53
2381 (25/08/2010) 30 32 34 40 69
2382 (26/08/2010) 03 33 35 42 68
2383 (27/08/2010) 18 31 37 51 71
2384 (28/08/2010) 13 15 22 43 48
2385 (30/08/2010) 35 58 64 73 77
2386 (31/08/2010) 17 30 31 39 75
2387 (01/09/2010) 25 32 69 78 79
2388 (02/09/2010) 15 17 33 73 76
2389 (03/09/2010) 25 35 52 57 60
2390 (04/09/2010) 05 09 62 66 74
2391 (06/09/2010) 06 08 17 39 73
2392 (08/09/2010) 19 30 31 43 52
2393 (09/09/2010) 02 34 38 41 44
2394 (10/09/2010) 05 07 22 40 62
2395 (11/09/2010) 17 35 40 46 74
2396 (13/09/2010) 06 14 66 68 73
2397 (14/09/2010) 05 19 37 69 72
2398 (15/09/2010) 12 18 39 40 60
2399 (16/09/2010) 23 25 51 52 56
2400 (17/09/2010) 01 05 40 70 73
2401 (18/09/2010) 02 19 49 53 69
2402 (20/09/2010) 04 09 25 41 45
2403 (21/09/2010) 10 13 26 38 63
2404 (22/09/2010) 05 33 41 48 54
2405 (23/09/2010) 05 10 33 49 61
2406 (24/09/2010) 09 11 15 47 53
2407 (25/09/2010) 12 26 36 45 75
2408 (27/09/2010) 04 19 29 69 71
2409 (28/09/2010) 31 35 41 44 47
2410 (29/09/2010) 37 49 65 72 79
2411 (30/09/2010) 22 26 35 59 66
2412 (01/10/2010) 17 19 33 37 71
2413 (02/10/2010) 05 11 60 68 79
2414 (04/10/2010) 02 03 16 56 73
2415 (05/10/2010) 05 28 40 47 73
2416 (06/10/2010) 33 53 56 71 79
2417 (07/10/2010) 01 07 15 72 73
2418 (08/10/2010) 01 47 58 64 73
2419 (09/10/2010) 07 08 10 61 73
2420 (11/10/2010) 34 55 67 72 77
2421 (13/10/2010) 15 18 31 54 55
2422 (14/10/2010) 10 16 36 61 80
2423 (15/10/2010) 38 61 65 66 76
2424 (16/10/2010) 01 33 41 43 60
2425 (18/10/2010) 13 48 64 66 77
2426 (19/10/2010) 15 26 31 36 43
2427 (20/10/2010) 10 13 17 37 38
2428 (21/10/2010) 37 49 52 56 65
2429 (22/10/2010) 15 26 29 47 79
2430 (23/10/2010) 30 40 43 44 78
2431 (25/10/2010) 09 11 66 71 77
2432 (26/10/2010) 25 41 59 66 74
2433 (27/10/2010) 01 38 53 64 76
2434 (28/10/2010) 11 30 37 46 70
2435 (29/10/2010) 17 28 30 37 46
2436 (30/10/2010) 13 47 58 75 78
2437 (01/11/2010) 33 37 44 50 79
2438 (03/11/2010) 14 25 29 60 77
2439 (04/11/2010) 01 31 59 70 80
2440 (05/11/2010) 08 11 25 26 50
2441 (06/11/2010) 01 11 25 30 75
2442 (08/11/2010) 03 29 31 35 48
2443 (09/11/2010) 01 46 53 70 75
2444 (10/11/2010) 06 24 25 38 53
2445 (11/11/2010) 01 05 32 53 71
2446 (12/11/2010) 04 49 51 58 60
2447 (13/11/2010) 09 22 38 39 55
2448 (16/11/2010) 14 17 28 47 56
2449 (17/11/2010) 02 11 28 42 76
2450 (18/11/2010) 20 33 42 49 72
2451 (19/11/2010) 01 20 31 36 61
2452 (20/11/2010) 14 26 32 47 69
2453 (22/11/2010) 24 25 55 62 69
2454 (23/11/2010) 33 39 48 65 77
2455 (24/11/2010) 05 29 35 58 62
2456 (25/11/2010) 01 31 44 54 72
2457 (26/11/2010) 21 31 62 68 78
2458 (27/11/2010) 11 15 26 29 39
2459 (29/11/2010) 21 29 60 62 65
2460 (30/11/2010) 11 18 26 53 56
2461 (01/12/2010) 02 17 22 74 75
2462 (02/12/2010) 28 30 47 55 58
2463 (03/12/2010) 01 42 48 53 62
2464 (04/12/2010) 08 25 30 52 67
2465 (06/12/2010) 01 15 20 57 79
2466 (07/12/2010) 01 10 23 52 53
2467 (08/12/2010) 05 07 33 36 38
2468 (09/12/2010) 56 69 74 75 78
2469 (10/12/2010) 04 20 25 34 56
2470 (11/12/2010) 02 04 20 25 57
2471 (13/12/2010) 23 40 41 78 80
2472 (14/12/2010) 48 61 66 69 72
2473 (15/12/2010) 19 31 41 47 55
2474 (16/12/2010) 11 15 39 40 69
2475 (17/12/2010) 05 18 22 34 56
2476 (18/12/2010) 18 26 29 59 69
2477 (20/12/2010) 04 23 33 44 46
2478 (21/12/2010) 02 60 61 64 76
2479 (22/12/2010) 04 38 46 52 72
2480 (23/12/2010) 01 31 44 48 78
2481 (24/12/2010) 18 27 31 63 78
2482 (27/12/2010) 17 19 20 26 47
2483 (28/12/2010) 02 13 42 52 75
2484 (29/12/2010) 22 52 57 59 72
2485 (30/12/2010) 05 18 32 58 64
2486 (31/12/2010) 11 28 41 69 72
2487 (03/01/2011) 01 30 50 57 65
2488 (04/01/2011) 02 04 26 49 55
2489 (05/01/2011) 07 24 29 35 56
2490 (06/01/2011) 15 41 48 52 58
2491 (07/01/2011) 32 37 44 50 58
2492 (08/01/2011) 14 28 39 71 77
2493 (10/01/2011) 02 14 31 60 64
2494 (11/01/2011) 07 12 52 68 79
2495 (12/01/2011) 12 18 26 31 33
2496 (13/01/2011) 03 28 33 52 57
2497 (14/01/2011) 10 31 44 53 75
2498 (15/01/2011) 07 08 45 47 62
2499 (17/01/2011) 09 13 28 55 64
2500 (18/01/2011) 28 61 66 68 70
2501 (19/01/2011) 04 39 41 54 73
2502 (20/01/2011) 08 31 49 63 64
2503 (21/01/2011) 37 39 43 68 75
2504 (22/01/2011) 26 47 54 55 79
2505 (24/01/2011) 25 38 39 52 53
2506 (25/01/2011) 44 47 49 55 80
2507 (26/01/2011) 31 60 62 73 76
2508 (27/01/2011) 12 17 23 26 60
2509 (28/01/2011) 13 61 69 70 71
2510 (29/01/2011) 34 50 71 77 78
2511 (31/01/2011) 03 21 39 45 53
2512 (01/02/2011) 31 39 46 66 79
2513 (02/02/2011) 16 26 47 50 78
2514 (03/02/2011) 15 27 30 58 61
2515 (04/02/2011) 18 24 41 67 76
2516 (05/02/2011) 06 28 37 38 77
2517 (07/02/2011) 10 14 22 68 77
2518 (08/02/2011) 06 32 47 54 78
2519 (09/02/2011) 31 33 39 49 54
2520 (10/02/2011) 06 07 14 51 52
2521 (11/02/2011) 10 40 59 64 74
2522 (12/02/2011) 45 47 52 73 76
2523 (14/02/2011) 36 38 57 67 68
2524 (15/02/2011) 04 05 06 41 76
2525 (16/02/2011) 29 33 47 63 76
2526 (17/02/2011) 21 34 37 43 71
2527 (18/02/2011) 01 19 37 44 48
2528 (19/02/2011) 11 48 49 50 54
2529 (21/02/2011) 23 32 71 75 77
2530 (22/02/2011) 04 11 18 38 64
2531 (23/02/2011) 05 28 55 58 78
2532 (24/02/2011) 04 07 60 73 74
2533 (25/02/2011) 04 08 18 47 78
2534 (26/02/2011) 04 07 33 52 57
2535 (28/02/2011) 07 25 26 37 55
2536 (01/03/2011) 14 24 27 73 75
2537 (02/03/2011) 12 46 48 72 77
2538 (03/03/2011) 22 31 48 70 76
2539 (04/03/2011) 22 29 50 58 78
2540 (05/03/2011) 37 42 49 51 76
2541 (09/03/2011) 07 14 24 62 68
2542 (10/03/2011) 36 48 52 71 74
2543 (11/03/2011) 08 28 34 48 64
2544 (12/03/2011) 16 19 21 28 61
